
% experiment 1, subject 2

% 04-Jul-2013 13:16:58
% trial matchtrial target_interval randseed randnseed signal_contrast response correct rt 
   1	  -1	2	  71307856	 142613656	0.41754	2	1	0.819	
   2	  -1	1	  60547160	 121092260	0.41754	1	1	0.552	
   3	  -1	2	  34511363	  69020663	0.32118	2	1	0.020	
   4	  -1	2	  53674667	 107347267	0.32118	1	0	0.064	
   5	  -1	1	  78216070	 156430070	0.41754	1	1	0.141	
   6	  -1	2	  10758773	  21515473	0.41754	2	1	0.728	
   7	  -1	1	   2090477	   4178877	0.32118	1	1	0.217	
   8	  -1	2	  42686080	  85370080	0.32118	2	1	1.014	
   9	  -1	1	  63370585	 126739085	0.24706	1	1	1.094	
  10	  -1	1	  89387589	 178773089	0.24706	1	1	1.030	
  11	  -1	1	  11429593	  22857093	0.19005	1	1	0.884	
  12	  -1	2	  18760797	  37519497	0.19005	2	1	0.274	
  13	  -1	1	  63375701	 126749301	0.14619	1	1	0.533	
  14	  -1	1	  36022604	  72043104	0.14619	1	1	0.812	
  15	  -1	2	  35350308	  70698508	0.11246	2	1	2.669	
  16	  -1	2	  20261055	  40520055	0.11246	1	0	0.046	
  17	  -1	1	  43479858	  86957658	0.14619	1	1	0.959	
  18	  -1	2	  57501363	 115000663	0.14619	2	1	0.869	
  19	  -1	2	  63528967	 127055867	0.11246	2	1	0.667	
  20	  -1	2	  49500470	  98998870	0.11246	2	1	0.360	
  21	  -1	2	   4758574	   9515074	0.08650	1	0	1.443	
  22	  -1	1	  68189179	 136376279	0.11246	1	1	2.386	
  23	  -1	1	  25104684	  50207284	0.11246	1	1	0.420	
  24	  -1	1	  85708188	 171414288	0.08650	1	1	0.584	
  25	  -1	1	  62359092	 124716092	0.08650	1	1	0.321	
  26	  -1	2	  12226395	  24450695	0.06654	2	1	1.440	
  27	  -1	2	  73044000	 146085900	0.06654	2	1	1.053	
  28	  -1	1	  96383804	 192765504	0.05119	2	0	3.374	
  29	  -1	2	  52149911	 104297711	0.06654	1	0	3.643	
  30	  -1	1	  34614058	  69226058	0.08650	2	0	0.835	
  31	  -1	1	  35269762	  70537462	0.11246	1	1	1.145	
  32	  -1	2	  68012867	 136023667	0.11246	2	1	0.661	
  33	  -1	2	  52658871	 105315671	0.08650	2	1	0.280	
  34	  -1	1	  99864974	 199727874	0.08650	1	1	2.065	
  35	  -1	2	  24722479	  49442879	0.06654	2	1	1.378	
  36	  -1	1	  81510584	 163019084	0.06654	1	1	2.165	
  37	  -1	2	  17074189	  34146289	0.05119	2	1	0.100	
  38	  -1	2	  45628492	  91254892	0.05119	2	1	0.310	
  39	  -1	2	  94245496	 188488896	0.03937	2	1	0.418	
  40	  -1	1	  53465900	 106929700	0.03937	1	1	0.445	
  41	  -1	1	  16717003	  33431903	0.03029	1	1	0.687	
  42	  -1	1	   4029607	   8057107	0.03029	1	1	0.440	
