
% experiment 2, subject 3

% 25-Sep-2001 12:11:58
% trial matchtrial stair sigcst left rseed1 rseed2 response respleft correct rt
1	-1	1	0.0350	0	   2062254	   4124508	1	0	1	0.422
2	-1	1	0.0350	0	   2063572	   4127145	1	0	1	0.391
3	-1	1	0.0350	0	   2064859	   4129718	1	0	1	0.350
4	-1	1	0.0350	0	   2066096	   4132193	1	0	1	0.318
5	-1	1	0.0350	1	   2067289	   4134578	0	1	1	0.351
6	-1	1	0.0350	0	   2068509	   4137019	1	0	1	0.411
7	-1	1	0.0350	1	   2069799	   4139598	0	1	1	0.371
8	-1	1	0.0350	0	   2071047	   4142095	0	1	0	0.370
9	-1	1	0.0350	1	   2072292	   4144585	0	1	1	0.318
10	-1	1	0.0350	1	   2073496	   4146992	0	1	1	0.380
11	-1	1	0.0350	1	   2074757	   4149515	1	0	0	0.323
12	-1	1	0.0350	0	   2075970	   4151941	0	1	0	0.422
13	-1	1	0.0350	0	   2077265	   4154530	1	0	1	0.362
14	-1	1	0.0350	0	   2078508	   4157017	0	1	0	0.429
15	-1	1	0.0350	0	   2079827	   4159655	1	0	1	0.336
16	-1	1	0.0350	0	   2081039	   4162080	1	0	1	0.438
17	-1	1	0.0350	1	   2082351	   4164702	1	0	0	0.505
18	-1	1	0.0350	1	   2083726	   4167453	0	1	1	0.428
19	-1	1	0.0350	0	   2085029	   4170058	1	0	1	0.415
20	-1	1	0.0350	1	   2086321	   4172643	0	1	1	0.446
21	-1	1	0.0350	1	   2087846	   4175692	0	1	1	0.453
22	-1	1	0.0350	1	   2089184	   4178369	0	1	1	0.509
23	-1	1	0.0350	0	   2090565	   4181130	1	0	1	0.415
24	-1	1	0.0350	0	   2091862	   4183724	1	0	1	0.534
25	-1	1	0.0350	1	   2093259	   4186519	0	1	1	0.299
26	-1	1	0.0350	1	   2094436	   4188872	0	1	1	0.309
27	-1	1	0.0350	1	   2095635	   4191271	0	1	1	0.276
28	-1	1	0.0350	1	   2096809	   4193619	0	1	1	0.248
29	-1	1	0.0350	1	   2097945	   4195891	0	1	1	0.289
30	-1	1	0.0350	0	   2099122	   4198244	1	0	1	0.338
31	-1	1	0.0350	1	   2100344	   4200689	1	0	0	0.333
32	-1	1	0.0350	0	   2101550	   4203101	1	0	1	0.314
33	-1	1	0.0350	1	   2102751	   4205502	1	0	0	0.297
34	-1	1	0.0350	1	   2103932	   4207865	0	1	1	0.326
35	-1	1	0.0350	0	   2105145	   4210291	1	0	1	0.292
36	-1	1	0.0350	0	   2106334	   4212668	1	0	1	0.340
37	-1	1	0.0350	0	   2107558	   4215116	1	0	1	0.313
38	-1	1	0.0350	1	   2108753	   4217507	0	1	1	0.422
39	-1	1	0.0350	1	   2110050	   4220100	0	1	1	0.335
40	-1	1	0.0350	0	   2111260	   4222521	1	0	1	0.319
41	-1	1	0.0350	0	   2112466	   4224933	1	0	1	0.351
42	-1	1	0.0350	1	   2113719	   4227440	1	0	0	0.392
43	-1	1	0.0350	1	   2114988	   4229977	0	1	1	0.265
44	-1	1	0.0350	0	   2116146	   4232292	1	0	1	0.351
45	-1	1	0.0350	0	   2117383	   4234767	0	1	0	0.423
46	-1	1	0.0350	0	   2118687	   4237374	1	0	1	0.341
47	-1	1	0.0350	1	   2060909	   4121819	1	0	0	0.400
48	-1	1	0.0350	0	   2062203	   4124406	1	0	1	0.315
49	-1	1	0.0350	1	   2063407	   4126815	1	0	0	0.267
50	-1	1	0.0350	0	   2064566	   4129133	1	0	1	0.313
51	-1	1	0.0350	0	   2065765	   4131532	1	0	1	0.324
52	-1	1	0.0350	1	   2066970	   4133941	0	1	1	0.364
53	-1	1	0.0350	0	   2068208	   4136416	1	0	1	0.330
54	-1	1	0.0350	0	   2069419	   4138839	0	1	0	0.307
55	-1	1	0.0350	1	   2070660	   4141321	1	0	0	0.309
56	-1	1	0.0350	1	   2071848	   4143696	1	0	0	0.322
57	-1	1	0.0350	0	   2073045	   4146092	1	0	1	0.365
58	-1	1	0.0350	1	   2074288	   4148576	1	0	0	0.337
59	-1	1	0.0350	1	   2075509	   4151019	0	1	1	0.348
60	-1	1	0.0350	1	   2076745	   4153490	0	1	1	0.374
61	-1	1	0.0350	0	   2078005	   4156011	1	0	1	0.379
62	-1	1	0.0350	0	   2079268	   4158537	0	1	0	0.378
63	-1	1	0.0350	1	   2080531	   4161063	0	1	1	0.320
64	-1	1	0.0350	0	   2081737	   4163475	1	0	1	0.396
65	-1	1	0.0350	0	   2083003	   4166008	1	0	1	0.331
66	-1	1	0.0350	1	   2084223	   4168446	0	1	1	0.367
67	-1	1	0.0350	0	   2085474	   4170949	1	0	1	0.387
68	-1	1	0.0350	1	   2086742	   4173484	1	0	0	0.388
69	-1	1	0.0350	0	   2088009	   4176019	1	0	1	0.454
70	-1	1	0.0350	0	   2089350	   4178700	0	1	0	0.439
71	-1	1	0.0350	0	   2090653	   4181306	1	0	1	0.249
72	-1	1	0.0350	1	   2091798	   4183597	0	1	1	0.297
73	-1	1	0.0350	1	   2092980	   4185961	1	0	0	0.321
74	-1	1	0.0350	1	   2094199	   4188399	0	1	1	0.270
75	-1	1	0.0350	0	   2095363	   4190726	1	0	1	0.370
76	-1	1	0.0350	0	   2096610	   4193222	1	0	1	0.313
77	-1	1	0.0350	0	   2097802	   4195605	1	0	1	0.278
78	-1	1	0.0350	1	   2098968	   4197938	1	0	0	0.319
79	-1	1	0.0350	1	   2100179	   4200359	0	1	1	0.253
80	-1	1	0.0350	1	   2101340	   4202682	0	1	1	0.296
81	-1	1	0.0350	0	   2102508	   4205016	1	0	1	0.263
82	-1	1	0.0350	0	   2103655	   4207311	1	0	1	0.367
83	-1	1	0.0350	1	   2104901	   4209803	0	1	1	0.272
84	-1	1	0.0350	0	   2106060	   4212120	1	0	1	0.307
85	-1	1	0.0350	1	   2107245	   4214491	0	1	1	0.439
86	-1	1	0.0350	1	   2108568	   4217137	1	0	0	0.272
87	-1	1	0.0350	0	   2109724	   4219449	0	1	0	0.342
88	-1	1	0.0350	0	   2110958	   4221918	1	0	1	0.268
89	-1	1	0.0350	0	   2112115	   4224231	1	0	1	0.280
90	-1	1	0.0350	0	   2113287	   4226575	1	0	1	0.342
91	-1	1	0.0350	0	   2114511	   4229022	1	0	1	0.297
92	-1	1	0.0350	0	   2115701	   4231404	0	1	0	0.281
93	-1	1	0.0350	1	   2116877	   4233755	1	0	0	0.457
94	-1	1	0.0350	1	   2118206	   4236413	0	1	1	0.252
95	-1	1	0.0350	1	   2119348	   4238698	1	0	0	0.371
96	-1	1	0.0350	1	   2061601	   4123203	0	1	1	0.273
97	-1	1	0.0350	0	   2062760	   4125521	1	0	1	0.489
98	-1	1	0.0350	0	   2064129	   4128258	1	0	1	0.325
99	-1	1	0.0350	0	   2065348	   4130696	1	0	1	0.300
100	-1	1	0.0350	1	   2066532	   4133064	1	0	0	0.310
101	1	-1	0.0350	0	   2062254	   4124508	1	0	1	0.365
102	2	-1	0.0350	0	   2063572	   4127145	1	0	1	0.399
103	3	-1	0.0350	0	   2064859	   4129718	1	0	1	0.375
104	4	-1	0.0350	0	   2066096	   4132193	1	0	1	0.341
105	5	-1	0.0350	1	   2067289	   4134578	0	1	1	0.431
106	6	-1	0.0350	0	   2068509	   4137019	0	1	0	0.338
107	7	-1	0.0350	1	   2069799	   4139598	0	1	1	0.352
108	8	-1	0.0350	0	   2071047	   4142095	0	1	0	0.242
109	9	-1	0.0350	1	   2072292	   4144585	0	1	1	0.317
110	10	-1	0.0350	1	   2073496	   4146992	0	1	1	0.519
111	11	-1	0.0350	1	   2074757	   4149515	1	0	0	0.399
112	12	-1	0.0350	0	   2075970	   4151941	1	0	1	0.324
113	13	-1	0.0350	0	   2077265	   4154530	1	0	1	0.347
114	14	-1	0.0350	0	   2078508	   4157017	0	1	0	0.451
115	15	-1	0.0350	0	   2079827	   4159655	1	0	1	0.374
116	16	-1	0.0350	0	   2081039	   4162080	0	1	0	0.425
117	17	-1	0.0350	1	   2082351	   4164702	1	0	0	0.440
118	18	-1	0.0350	1	   2083726	   4167453	0	1	1	0.409
119	19	-1	0.0350	0	   2085029	   4170058	1	0	1	0.399
120	20	-1	0.0350	1	   2086321	   4172643	0	1	1	0.339
121	21	-1	0.0350	1	   2087846	   4175692	0	1	1	0.496
122	22	-1	0.0350	1	   2089184	   4178369	0	1	1	0.309
123	23	-1	0.0350	0	   2090565	   4181130	1	0	1	0.454
124	24	-1	0.0350	0	   2091862	   4183724	1	0	1	0.316
125	25	-1	0.0350	1	   2093259	   4186519	0	1	1	0.295
126	26	-1	0.0350	1	   2094436	   4188872	0	1	1	0.365
127	27	-1	0.0350	1	   2095635	   4191271	0	1	1	0.318
128	28	-1	0.0350	1	   2096809	   4193619	0	1	1	0.262
129	29	-1	0.0350	1	   2097945	   4195891	0	1	1	0.355
130	30	-1	0.0350	0	   2099122	   4198244	1	0	1	0.323
131	31	-1	0.0350	1	   2100344	   4200689	1	0	0	0.430
132	32	-1	0.0350	0	   2101550	   4203101	1	0	1	0.276
133	33	-1	0.0350	1	   2102751	   4205502	1	0	0	0.434
134	34	-1	0.0350	1	   2103932	   4207865	0	1	1	0.493
135	35	-1	0.0350	0	   2105145	   4210291	1	0	1	0.354
136	36	-1	0.0350	0	   2106334	   4212668	1	0	1	0.297
137	37	-1	0.0350	0	   2107558	   4215116	1	0	1	0.384
138	38	-1	0.0350	1	   2108753	   4217507	0	1	1	0.335
139	39	-1	0.0350	1	   2110050	   4220100	1	0	0	0.407
140	40	-1	0.0350	0	   2111260	   4222521	1	0	1	0.225
141	41	-1	0.0350	0	   2112466	   4224933	0	1	0	0.364
142	42	-1	0.0350	1	   2113719	   4227440	1	0	0	0.319
143	43	-1	0.0350	1	   2114988	   4229977	1	0	0	0.382
144	44	-1	0.0350	0	   2116146	   4232292	1	0	1	0.344
145	45	-1	0.0350	0	   2117383	   4234767	0	1	0	0.332
146	46	-1	0.0350	0	   2118687	   4237374	1	0	1	0.385
147	47	-1	0.0350	1	   2060909	   4121819	0	1	1	0.320
148	48	-1	0.0350	0	   2062203	   4124406	1	0	1	0.426
149	49	-1	0.0350	1	   2063407	   4126815	1	0	0	0.327
150	50	-1	0.0350	0	   2064566	   4129133	1	0	1	0.254
151	51	-1	0.0350	0	   2065765	   4131532	0	1	0	0.397
152	52	-1	0.0350	1	   2066970	   4133941	1	0	0	0.663
153	53	-1	0.0350	0	   2068208	   4136416	0	1	0	0.426
154	54	-1	0.0350	0	   2069419	   4138839	1	0	1	0.261
155	55	-1	0.0350	1	   2070660	   4141321	0	1	1	0.302
156	56	-1	0.0350	1	   2071848	   4143696	1	0	0	0.294
157	57	-1	0.0350	0	   2073045	   4146092	1	0	1	0.293
158	58	-1	0.0350	1	   2074288	   4148576	1	0	0	0.293
159	59	-1	0.0350	1	   2075509	   4151019	1	0	0	0.365
160	60	-1	0.0350	1	   2076745	   4153490	0	1	1	0.296
161	61	-1	0.0350	0	   2078005	   4156011	0	1	0	0.384
162	62	-1	0.0350	0	   2079268	   4158537	0	1	0	0.321
163	63	-1	0.0350	1	   2080531	   4161063	0	1	1	0.328
164	64	-1	0.0350	0	   2081737	   4163475	1	0	1	0.376
165	65	-1	0.0350	0	   2083003	   4166008	1	0	1	0.408
166	66	-1	0.0350	1	   2084223	   4168446	0	1	1	0.401
167	67	-1	0.0350	0	   2085474	   4170949	1	0	1	0.379
168	68	-1	0.0350	1	   2086742	   4173484	1	0	0	0.345
169	69	-1	0.0350	0	   2088009	   4176019	0	1	0	0.334
170	70	-1	0.0350	0	   2089350	   4178700	0	1	0	0.372
171	71	-1	0.0350	0	   2090653	   4181306	1	0	1	0.297
172	72	-1	0.0350	1	   2091798	   4183597	0	1	1	0.361
173	73	-1	0.0350	1	   2092980	   4185961	0	1	1	0.403
174	74	-1	0.0350	1	   2094199	   4188399	0	1	1	0.309
175	75	-1	0.0350	0	   2095363	   4190726	1	0	1	0.400
176	76	-1	0.0350	0	   2096610	   4193222	1	0	1	0.338
177	77	-1	0.0350	0	   2097802	   4195605	1	0	1	0.378
178	78	-1	0.0350	1	   2098968	   4197938	1	0	0	0.391
179	79	-1	0.0350	1	   2100179	   4200359	0	1	1	0.380
180	80	-1	0.0350	1	   2101340	   4202682	0	1	1	0.328
181	81	-1	0.0350	0	   2102508	   4205016	1	0	1	0.424
182	82	-1	0.0350	0	   2103655	   4207311	1	0	1	0.363
183	83	-1	0.0350	1	   2104901	   4209803	0	1	1	0.310
184	84	-1	0.0350	0	   2106060	   4212120	1	0	1	0.480
185	85	-1	0.0350	1	   2107245	   4214491	1	0	0	0.480
186	86	-1	0.0350	1	   2108568	   4217137	0	1	1	0.279
187	87	-1	0.0350	0	   2109724	   4219449	1	0	1	0.322
188	88	-1	0.0350	0	   2110958	   4221918	1	0	1	0.352
189	89	-1	0.0350	0	   2112115	   4224231	1	0	1	0.471
190	90	-1	0.0350	0	   2113287	   4226575	1	0	1	0.304
191	91	-1	0.0350	0	   2114511	   4229022	1	0	1	0.383
192	92	-1	0.0350	0	   2115701	   4231404	1	0	1	0.464
193	93	-1	0.0350	1	   2116877	   4233755	0	1	1	0.388
194	94	-1	0.0350	1	   2118206	   4236413	0	1	1	0.334
195	95	-1	0.0350	1	   2119348	   4238698	1	0	0	0.379
196	96	-1	0.0350	1	   2061601	   4123203	0	1	1	0.303
197	97	-1	0.0350	0	   2062760	   4125521	0	1	0	0.411
198	98	-1	0.0350	0	   2064129	   4128258	0	1	0	0.293
199	99	-1	0.0350	0	   2065348	   4130696	1	0	1	0.359
200	100	-1	0.0350	1	   2066532	   4133064	0	1	1	0.404
% finished 12:16:15


% 25-Sep-2001 12:16:16
% trial matchtrial stair sigcst left rseed1 rseed2 response respleft correct rt
1	-1	1	0.0350	1	   2081526	   4163052	0	1	1	0.411
2	-1	1	0.0350	0	   2082836	   4165673	1	0	1	0.424
3	-1	1	0.0350	1	   2084139	   4168279	1	0	0	0.359
4	-1	1	0.0350	0	   2085385	   4170770	1	0	1	0.389
5	-1	1	0.0350	1	   2086657	   4173314	1	0	0	0.364
6	-1	1	0.0350	0	   2087912	   4175824	1	0	1	0.326
7	-1	1	0.0350	0	   2089120	   4178242	1	0	1	0.314
8	-1	1	0.0350	0	   2090331	   4180662	1	0	1	0.314
9	-1	1	0.0350	0	   2091524	   4183048	1	0	1	0.281
10	-1	1	0.0350	0	   2092700	   4185401	1	0	1	0.347
11	-1	1	0.0350	1	   2093927	   4187855	1	0	0	0.299
12	-1	1	0.0350	0	   2095110	   4190221	1	0	1	0.316
13	-1	1	0.0350	0	   2096315	   4192632	1	0	1	0.292
14	-1	1	0.0350	0	   2097499	   4194998	1	0	1	0.317
15	-1	1	0.0350	1	   2098706	   4197412	0	1	1	0.318
16	-1	1	0.0350	1	   2099914	   4199830	0	1	1	0.417
17	-1	1	0.0350	0	   2101211	   4202422	1	0	1	0.268
18	-1	1	0.0350	1	   2102377	   4204755	1	0	0	0.323
19	-1	1	0.0350	0	   2103582	   4207165	0	1	0	0.305
20	-1	1	0.0350	0	   2104778	   4209557	0	1	0	0.325
21	-1	1	0.0350	0	   2106006	   4212012	0	1	0	0.360
22	-1	1	0.0350	0	   2107246	   4214493	1	0	1	0.304
23	-1	1	0.0350	1	   2108474	   4216948	1	0	0	0.354
24	-1	1	0.0350	0	   2109925	   4219851	1	0	1	0.373
25	-1	1	0.0350	0	   2111194	   4222389	1	0	1	0.389
26	-1	1	0.0350	1	   2112469	   4224938	1	0	0	0.293
27	-1	1	0.0350	0	   2113663	   4227326	1	0	1	0.355
28	-1	1	0.0350	1	   2114914	   4229828	0	1	1	0.275
29	-1	1	0.0350	1	   2116078	   4232157	0	1	1	0.296
30	-1	1	0.0350	1	   2117253	   4234507	0	1	1	0.259
31	-1	1	0.0350	0	   2118404	   4236808	1	0	1	0.334
32	-1	1	0.0350	0	   2119622	   4239244	1	0	1	0.293
33	-1	1	0.0350	1	   2120797	   4241596	0	1	1	0.342
34	-1	1	0.0350	0	   2122025	   4244050	0	1	0	0.288
35	-1	1	0.0350	1	   2064202	   4128406	1	0	0	0.335
36	-1	1	0.0350	1	   2065418	   4130838	0	1	1	0.238
37	-1	1	0.0350	0	   2066574	   4133148	0	1	0	0.374
38	-1	1	0.0350	0	   2067831	   4135664	1	0	1	0.295
39	-1	1	0.0350	0	   2069011	   4138022	1	0	1	0.357
40	-1	1	0.0350	1	   2070256	   4140512	1	0	0	0.308
41	-1	1	0.0350	1	   2071441	   4142883	0	1	1	0.295
42	-1	1	0.0350	1	   2072616	   4145233	1	0	0	0.296
43	-1	1	0.0350	0	   2073792	   4147584	1	0	1	0.286
44	-1	1	0.0350	1	   2074971	   4149943	0	1	1	0.313
