
% 26-Feb-2015 15:20:05
% trial matchtrial target_interval randseed randnseed signal_contrast response correct rt 
   1	  -1	1	  89372004	 178741904	0.42688	1	1	0.357	
   2	  -1	1	  29798507	  59594907	0.42688	1	1	0.185	
   3	  -1	2	  63024911	 126047711	0.30491	2	1	0.241	
   4	  -1	2	   1576914	   3151714	0.30491	2	1	1.601	
   5	  -1	1	  76110719	 152219319	0.21780	2	0	0.030	
   6	  -1	2	  93331722	 186661322	0.30491	2	1	0.131	
   7	  -1	1	  19872925	  39743725	0.30491	1	1	1.748	
   8	  -1	1	   9072430	  18142730	0.21780	1	1	0.637	
   9	  -1	1	  86297034	 172591934	0.21780	1	1	0.252	
  10	  -1	1	  24856637	  49711137	0.15557	1	1	0.095	
  11	  -1	1	  48767781	  97533481	0.15557	1	1	0.692	
  12	  -1	1	  32640285	  65278485	0.11112	1	1	0.230	
  13	  -1	2	  69879089	 139756089	0.11112	1	0	0.085	
  14	  -1	1	  92437892	 184873692	0.15557	1	1	0.774	
  15	  -1	1	  84304296	 168606496	0.15557	1	1	0.177	
  16	  -1	2	  16193799	  32385499	0.11112	2	1	0.255	
  17	  -1	1	  56088503	 112174903	0.11112	1	1	0.434	
  18	  -1	1	  13315406	  26628706	0.07937	1	1	0.337	
  19	  -1	2	  61221810	 122441510	0.07937	2	1	0.188	
  20	  -1	2	  94443813	 188885513	0.05669	2	1	0.243	
  21	  -1	1	  32989516	  65976916	0.05669	1	1	1.110	
  22	  -1	2	  58206021	 116409921	0.04050	2	1	1.347	
  23	  -1	1	   7397325	  14792525	0.04050	1	1	0.591	
  24	  -1	1	  80631029	 161259929	0.02893	1	1	1.102	
  25	  -1	2	   4507233	   9012333	0.02893	1	0	0.337	
  26	  -1	2	  52366737	 104731337	0.04050	1	0	0.619	
  27	  -1	1	  28271681	  56541281	0.05669	1	1	0.211	
  28	  -1	2	  62816185	 125630285	0.05669	2	1	2.727	
  29	  -1	2	  49342190	  98682290	0.04050	2	1	0.835	
  30	  -1	2	  46527994	  93053894	0.04050	2	1	0.462	
  31	  -1	2	   6415798	  12829498	0.02893	2	1	0.520	
  32	  -1	1	  72946902	 145891702	0.02893	2	0	0.522	
  33	  -1	1	  39522605	  79043105	0.04050	1	1	1.087	
  34	  -1	1	  62041410	 124080710	0.04050	1	1	0.799	
  35	  -1	1	  56582114	 113162114	0.02893	2	0	2.625	
  36	  -1	1	  33736419	  67470719	0.04050	1	1	0.206	
  37	  -1	2	  68341723	 136681323	0.04050	1	0	1.046	
  38	  -1	1	  86849627	 173697127	0.05669	1	1	0.079	
  39	  -1	1	   9442930	  18883730	0.05669	1	1	0.340	
  40	  -1	2	  57327634	 114653134	0.04050	2	1	0.281	
  41	  -1	1	  99862837	 199723537	0.04050	1	1	0.480	
  42	  -1	1	  62432882	 124863682	0.02893	1	1	0.287	
  43	  -1	2	   4991985	   9981885	0.02893	2	1	0.572	
  44	  -1	1	  76862289	 153722489	0.02066	2	0	0.341	
  45	  -1	2	  24756092	  49510092	0.02893	2	1	1.285	
  46	  -1	1	  67300697	 134599297	0.02893	1	1	0.842	
  47	  -1	2	  65843401	 131684701	0.02066	1	0	0.536	
  48	  -1	2	  33693704	  67385304	0.02893	2	1	0.557	
  49	  -1	2	   2907008	   5811908	0.02893	2	1	1.266	
  50	  -1	2	  44140612	  88279112	0.02066	2	1	0.385	
  51	  -1	2	  26441889	  52881689	0.02066	2	1	0.661	
  52	  -1	2	  97548193	 195094293	0.01476	1	0	0.478	
  53	  -1	1	  60116697	 120231297	0.02066	2	0	0.250	
  54	  -1	2	  98674300	 197346500	0.02893	2	1	0.441	
  55	  -1	2	  57215504	 114428904	0.02893	2	1	0.535	
  56	  -1	2	  25119807	  50237507	0.02066	2	1	0.399	
  57	  -1	2	  79659911	 159317711	0.02066	1	0	0.421	
  58	  -1	2	  35586114	  71170114	0.02893	2	1	0.383	
  59	  -1	2	  87430718	 174859318	0.02893	1	0	0.634	
  60	  -1	2	  64680922	 129359722	0.04050	1	0	0.542	
  61	  -1	1	  32542025	  65081925	0.05669	1	1	0.293	
  62	  -1	2	  76421929	 152841729	0.05669	2	1	0.535	
  63	  -1	2	  44357032	  88711932	0.04050	2	1	0.399	
  64	  -1	2	  98927236	 197852336	0.04050	1	0	0.295	
  65	  -1	2	  42783639	  85565139	0.05669	2	1	0.002	
  66	  -1	2	  57362784	 114723484	0.05669	2	1	0.248	
  67	  -1	2	  95881687	 191761287	0.04050	2	1	2.724	
  68	  -1	1	  82413193	 164824293	0.04050	1	1	0.279	
  69	  -1	1	  24978496	  49954896	0.02893	1	1	0.308	
  70	  -1	1	  70196600	 140391100	0.02893	1	1	1.334	
  71	  -1	1	  18051504	  36100904	0.02066	1	1	0.242	
  72	  -1	1	  56607108	 113212108	0.02066	2	0	0.277	
  73	  -1	2	  97812911	 195623711	0.02893	1	0	0.385	
  74	  -1	2	  51062715	 102123315	0.04050	1	0	0.410	
  75	  -1	2	   5584918	  11167718	0.05669	1	0	0.271	
  76	  -1	1	  46825321	  93648521	0.07937	1	1	0.268	
  77	  -1	2	  88086425	 176170725	0.07937	2	1	0.750	
  78	  -1	2	  77282829	 154563529	0.05669	2	1	0.694	
  79	  -1	1	  61161033	 122319933	0.05669	1	1	0.670	
  80	  -1	2	  42369136	  84736136	0.04050	1	0	0.525	
  81	  -1	2	   8927540	  17852940	0.05669	2	1	2.608	
  82	  -1	1	  83380087	 166758087	0.05669	1	1	2.680	
  83	  -1	2	  65894493	 131786893	0.04050	2	1	0.434	
  84	  -1	2	  23125596	  46249096	0.04050	1	0	0.002	
  85	  -1	2	  37682299	  75362499	0.05669	2	1	0.679	
