
% 18-Feb-2015 11:18:23
% trial matchtrial target_interval randseed randnseed signal_contrast response correct rt 
   1	  -1	2	  10538798	  21075498	0.42688	2	1	6.631	
   2	  -1	1	  78590208	 157178308	0.42688	1	1	0.215	
   3	  -1	1	  15693811	  31385511	0.30491	1	1	0.002	
   4	  -1	1	  30284214	  60566314	0.30491	1	1	0.079	
   5	  -1	1	  52868518	 105734918	0.21780	1	1	0.105	
   6	  -1	2	  78081521	 156160921	0.21780	2	1	0.374	
   7	  -1	2	  29986665	  59971265	0.15557	2	1	0.140	
   8	  -1	1	  57887369	 115772669	0.15557	1	1	0.033	
   9	  -1	2	  75107372	 150212672	0.11112	1	0	0.203	
  10	  -1	1	   9700675	  19399275	0.15557	1	1	0.002	
  11	  -1	1	  24261478	  48520878	0.15557	1	1	0.506	
  12	  -1	1	  89478582	 178955082	0.11112	1	1	0.174	
  13	  -1	2	  21360285	  42718485	0.11112	1	0	0.128	
  14	  -1	2	  47942188	  95882288	0.15557	2	1	0.114	
  15	  -1	2	  73179192	 146356292	0.15557	2	1	0.530	
  16	  -1	1	  39717795	  79433495	0.11112	1	1	0.002	
  17	  -1	2	  54284499	 108566899	0.11112	2	1	0.390	
  18	  -1	2	   7501502	  15000902	0.07937	1	0	0.301	
  19	  -1	2	  51403406	 102804706	0.11112	2	1	0.306	
  20	  -1	2	  96628109	 193254109	0.11112	2	1	0.106	
  21	  -1	2	  21861712	  43721312	0.07937	1	0	0.497	
  22	  -1	2	  85742716	 171483316	0.11112	2	1	0.233	
  23	  -1	2	  22981819	  45961519	0.11112	2	1	0.191	
  24	  -1	2	  56203523	 112404923	0.07937	2	1	0.989	
  25	  -1	2	  69437368	 138872668	0.07937	2	1	1.436	
  26	  -1	1	  26612872	  53223672	0.05669	1	1	0.307	
  27	  -1	2	  71811276	 143620476	0.05669	2	1	0.928	
  28	  -1	1	  78362780	 156723480	0.04050	1	1	0.362	
  29	  -1	1	  28932683	  57863283	0.04050	1	1	0.185	
  30	  -1	2	  62152087	 124302087	0.02893	2	1	0.420	
  31	  -1	1	  18017990	  36033890	0.02893	2	0	1.654	
  32	  -1	2	  97912095	 195822095	0.04050	2	1	0.500	
  33	  -1	2	  61804899	 123607699	0.04050	1	0	1.081	
  34	  -1	2	  84331403	 168660703	0.05669	2	1	0.264	
  35	  -1	1	  24176406	  48350706	0.05669	1	1	0.792	
  36	  -1	1	  17413910	  34825710	0.04050	1	1	1.719	
  37	  -1	2	   3952615	   7903115	0.04050	2	1	0.344	
  38	  -1	2	  51822319	 103642519	0.02893	2	1	0.161	
  39	  -1	2	  82393922	 164785722	0.02893	1	0	0.558	
  40	  -1	2	  51610226	 103218326	0.04050	2	1	3.053	
  41	  -1	2	  71412973	 142823873	0.04050	1	0	0.916	
  42	  -1	1	  76637477	 153272877	0.05669	1	1	0.622	
  43	  -1	2	  52515481	 105028881	0.05669	1	0	1.094	
  44	  -1	1	  76392285	 152782485	0.07937	1	1	0.174	
  45	  -1	1	   8284088	  16566088	0.07937	1	1	0.117	
  46	  -1	2	  33505491	  67008891	0.05669	2	1	0.162	
  47	  -1	1	  64065195	 128128295	0.05669	1	1	1.751	
  48	  -1	2	  53268400	 106534700	0.04050	1	0	0.133	
  49	  -1	1	  81143103	 162284103	0.05669	1	1	0.927	
  50	  -1	2	  87728807	 175455507	0.05669	2	1	0.742	
  51	  -1	1	  66215688	 132429288	0.04050	1	1	0.334	
  52	  -1	1	   3688891	   7375691	0.04050	1	1	1.000	
  53	  -1	2	  18244095	  36486095	0.02893	1	0	0.602	
  54	  -1	1	  92799699	 185597299	0.04050	1	1	1.852	
  55	  -1	1	  92622404	 185242704	0.04050	2	0	0.350	
  56	  -1	1	  41845807	  83689507	0.05669	1	1	0.661	
  57	  -1	1	  21712311	  43422511	0.05669	1	1	2.769	
  58	  -1	1	  12243817	  24485517	0.04050	1	1	0.284	
  59	  -1	2	  54754321	 109506521	0.04050	2	1	0.246	
  60	  -1	2	  93340224	 186678324	0.02893	2	1	1.517	
  61	  -1	1	  59858870	 119715670	0.02893	2	0	1.522	
  62	  -1	1	  26405074	  52808074	0.04050	1	1	0.321	
  63	  -1	1	  72951678	 145901278	0.04050	1	1	3.651	
  64	  -1	2	  52725485	 105448885	0.02893	1	0	0.511	
  65	  -1	2	  17965488	  35928888	0.04050	2	1	0.165	
  66	  -1	2	  48500991	  96999891	0.04050	1	0	1.946	
  67	  -1	2	  57701297	 115400497	0.05669	1	0	1.637	
  68	  -1	1	  34832201	  69662301	0.07937	1	1	0.183	
  69	  -1	2	  66762105	 133522105	0.07937	1	0	2.771	
  70	  -1	1	  58580111	 117158111	0.11112	2	0	1.387	
  71	  -1	1	  11785415	  23568715	0.15557	1	1	0.153	
  72	  -1	1	  41018618	  82035118	0.15557	1	1	1.223	
  73	  -1	1	  76871523	 153740923	0.11112	1	1	0.422	
  74	  -1	2	  32770526	  65538926	0.11112	2	1	0.395	
