
% 26-Feb-2015 12:06:36
% trial matchtrial target_interval randseed randnseed signal_contrast response correct rt 
   1	  -1	2	  32695862	  65389662	0.42688	2	1	1.345	
   2	  -1	2	  71791167	 143580267	0.42688	2	1	0.629	
   3	  -1	2	  48956470	  97910870	0.30491	2	1	0.298	
   4	  -1	1	  92853274	 185704474	0.30491	1	1	0.190	
   5	  -1	2	  26102477	  52202877	0.21780	2	1	0.177	
   6	  -1	1	  57989381	 115976681	0.21780	1	1	0.167	
   7	  -1	1	  88542984	 177083884	0.15557	1	1	0.156	
   8	  -1	2	  17776087	  35550087	0.15557	2	1	0.004	
   9	  -1	2	  32382290	  64762490	0.11112	2	1	0.470	
  10	  -1	2	  93557294	 187112494	0.11112	2	1	0.704	
  11	  -1	1	  77445298	 154888498	0.07937	1	1	0.002	
  12	  -1	1	  91993901	 183985701	0.07937	1	1	0.044	
  13	  -1	2	  10608804	  21215504	0.05669	2	1	1.335	
  14	  -1	1	  58470409	 116938709	0.05669	2	0	0.546	
  15	  -1	2	  27675612	  55349112	0.07937	2	1	0.308	
  16	  -1	2	  72887616	 145773116	0.07937	1	0	1.121	
  17	  -1	2	  99446020	 198889920	0.11112	2	1	0.443	
  18	  -1	2	  57972865	 115943665	0.11112	2	1	0.246	
  19	  -1	2	  96528868	 193055668	0.07937	2	1	0.571	
  20	  -1	1	  68409572	 136817072	0.07937	1	1	0.342	
  21	  -1	1	  16320575	  32639075	0.05669	1	1	0.249	
  22	  -1	1	  54870479	 109738879	0.05669	1	1	1.002	
  23	  -1	1	  69437483	 138872883	0.04050	2	0	0.324	
  24	  -1	1	  15999686	  31997286	0.05669	1	1	0.402	
  25	  -1	1	  70530090	 141058090	0.05669	2	0	0.287	
  26	  -1	1	  13080393	  26158693	0.07937	1	1	0.407	
  27	  -1	1	  67634797	 135267497	0.07937	2	0	0.697	
  28	  -1	1	  51540301	 103078501	0.11112	1	1	0.606	
  29	  -1	2	  26075804	  52149504	0.11112	1	0	0.504	
  30	  -1	1	  89920108	 179838108	0.15557	2	0	0.308	
  31	  -1	1	  35204811	  70407511	0.21780	1	1	0.525	
  32	  -1	1	   1753515	   3504915	0.21780	1	1	0.256	
  33	  -1	1	  41654318	  83306518	0.15557	1	1	0.233	
  34	  -1	1	  78866922	 157731722	0.15557	1	1	0.002	
  35	  -1	1	  93429066	 186856066	0.11112	1	1	0.363	
  36	  -1	2	  43980769	  87959469	0.11112	2	1	0.483	
  37	  -1	2	   6559673	  13117273	0.07937	2	1	0.535	
  38	  -1	1	  74438977	 148875877	0.07937	1	1	0.907	
  39	  -1	2	  79648581	 159295081	0.05669	1	0	0.376	
  40	  -1	1	  31522284	  63042484	0.07937	1	1	0.243	
  41	  -1	1	  70105588	 140209088	0.07937	1	1	0.459	
  42	  -1	1	  29977191	  59952291	0.05669	2	0	0.515	
  43	  -1	1	  95199695	 190397295	0.07937	2	0	0.723	
  44	  -1	2	  81744599	 163487099	0.11112	2	1	0.177	
  45	  -1	2	  13641702	  27281302	0.11112	2	1	0.379	
  46	  -1	1	  65540806	 131079506	0.07937	1	1	0.808	
  47	  -1	2	  60035610	 120069110	0.07937	1	0	0.002	
  48	  -1	1	  74675713	 149349313	0.11112	1	1	0.401	
  49	  -1	1	  29190616	  58379116	0.11112	1	1	0.209	
  50	  -1	1	  63766720	 127531320	0.07937	1	1	0.384	
  51	  -1	2	  96746397	 193490697	0.07937	2	1	0.244	
  52	  -1	1	  25199500	  50396900	0.05669	1	1	0.519	
  53	  -1	1	  91751304	 183500504	0.05669	1	1	0.094	
  54	  -1	1	  15663407	  31324707	0.04050	1	1	0.084	
  55	  -1	2	  38257010	  76511910	0.04050	1	0	0.751	
  56	  -1	2	  27435014	  54867914	0.05669	1	0	0.188	
  57	  -1	2	  60651018	 121299918	0.07937	1	0	0.006	
  58	  -1	2	  75240421	 150478721	0.11112	2	1	0.359	
  59	  -1	2	  25784124	  51566124	0.11112	2	1	0.263	
  60	  -1	2	  65634369	 131266669	0.07937	2	1	0.444	
  61	  -1	1	  24237872	  48473672	0.07937	1	1	0.211	
  62	  -1	1	  58766176	 117530276	0.05669	1	1	0.172	
